2008-12-10,Deposit,500.0
2008-12-26,Interest,0.01
2008-12-29,Bought,WH,100.0,3.97,12.99
2009-01-21,Deposit,1600.0
2009-01-26,Interest,0.01
2009-02-03,Bought,GE,60.0,12.99,12.99
2009-02-03,Bought,HOG,65.0,12.49,12.99
2009-02-26,Interest,0.02
2009-03-19,Dividend,HOG,6.5
2009-04-08,Dividend,WH,-2.0
2009-04-08,Dividend,WH,30.0
2009-04-13,Deposit,450.0
2009-04-16,Bought,C,140.0,3.45,12.99
2009-04-27,Dividend,GE,18.6
2009-04-27,Interest,0.01
2009-05-05,Sold,HOG,-20.0,21.7,-13.01
2009-05-11,Bought,GRMN,20.0,21.81,12.99
2009-05-26,Interest,0.01
2009-06-16,Deposit,700.0
2009-06-18,Sold,WH,-35.0,7.24,-13.0
2009-06-19,Dividend,HOG,4.5
2009-06-22,Bought,C,50.0,3.21,12.99
2009-06-23,Deposit,700.0
2009-06-25,Bought,BPO,30.0,7.19,12.99
2009-06-25,Bought,WH,40.0,6.12,12.99
2009-06-26,Interest,0.01
2009-07-06,Dividend,WH,-2.1
2009-07-06,Dividend,WH,47.25
2009-07-08,Deposit,600.0
2009-07-09,Bought,AIG,30.0,16.6,12.99
2009-07-15,Bought,C,150.0,2.629,12.99
2009-07-16,Deposit,500.0
2009-07-20,Bought,C,150.0,3.16,12.99
2009-07-27,Dividend,GE,6.0
2009-07-27,Interest,0.03
2009-08-05,Interest,0.01
2009-09-30,Dividend,1.68,11.2
2009-10-26,Deposit,400.0
2009-10-26,Dividend,GE,6.0
2009-11-18,Deposit,150.0
2009-11-27,Interest,0.01
2009-12-02,Deposit,150.0
2009-12-15,Dividend,GRMN,15.0
2009-12-16,Deposit,200.0
2009-12-17,Bought,C,60.0,3.84,12.99
2009-12-23,Bought,BPO,18.0,12.49,12.99
2009-12-28,Interest,0.01
2009-12-30,Deposit,200.0
2009-12-31,Dividend,1.68,11.2
2010-01-04,Bought,AIG,6.0,31.79,12.99
2010-01-05,Deposit,600.0
2010-01-07,Bought,AIG,10.0,29.77,12.99
2010-01-07,Bought,BPO,20.0,12.4,12.99
2010-01-13,Deposit,200.0
2010-01-25,Dividend,GE,6.0
2010-01-26,Interest,0.01
2010-02-09,Sold,BPO,-40.0,12.29,-13.0
2010-02-12,Withdrawal,400.0
2010-02-22,Deposit,400.0
2010-02-26,Interest,0.01
2010-03-01,Bought,TM,6.0,73.75,9.99
2010-03-09,Deposit,300.0
2010-03-09,Deposit,100.0
2010-03-11,Bought,GRMN,5.0,34.95,9.99
2010-03-11,Bought,TM,3.0,77.82,9.99
2010-03-16,Sold,C,-30.0,3.99,-10.0
2010-03-19,Withdrawal,121.05
2010-03-23,Deposit,200.0
2010-03-29,Withdrawal,200.0
2010-03-31,Dividend,1.64,10.92
2010-04-06,Deposit,200.0
2010-04-08,Bought,AIG,5.0,34.84,9.99
2010-04-26,Dividend,GE,6.0
2010-04-30,Dividend,GRMN,37.5
2010-05-26,Bought,CALL-C-01/21/12,3.0,0.16,12.28
2010-06-02,Bought,CALL-C-01/21/12,10.0,1.13,17.63
2010-06-04,Bought,BP,20.0,38.11,9.99
2010-06-07,Bought,ETFCD,40.0,14.63,9.99
2010-06-10,Bought,PUT-BP-01/21/12,1.0,6.99,10.78
2010-06-11,Bought,ETFCD,70.0,12.4,9.99
2010-06-11,Sold,ETFCD,-70.0,12.41,-10.01
2010-06-14,Bought,PUT-BP-10/16/10,1.0,3.25,10.78
2010-06-28,Interest,-17.7
2010-06-30,Dividend,1.64,10.92
2010-07-06,Deposit,200.0
2010-07-07,Bought,INC,4.0,0.99,405.09
2010-07-07,Dividend,TM,0.03
2010-07-07,Dividend,0.35,5.02
2010-07-08,Deposit,200.0
2010-07-15,Bought,TSLA,20.0,17.79,9.99
2010-07-26,Dividend,GE,6.0
2010-07-26,Interest,-6.0
2010-08-03,Deposit,500.0
2010-08-12,Withdrawal,500.0
2010-08-12,Withdrawal,100.0
2010-08-26,Interest,-31.96
2010-08-30,Bought,INC,10.0,0.69,700.73
2010-08-30,Deposit,1200.0
2010-09-08,Bought,ETFC,50.0,13.31,9.99
2010-09-15,Deposit,75.0
2010-09-15,Deposit,75.0
2010-09-16,Bought,CALL-AIG-01/21/12,1.0,6.45,10.77
2010-09-27,Interest,-10.92
2010-09-30,Dividend,1.64,10.92
2010-10-13,Deposit,100.0
2010-10-25,Dividend,GE,7.2
2010-10-26,Deposit,150.0
2010-10-26,Interest,-37.06
2010-11-08,Withdrawal,200.0
2010-11-09,Deposit,400.0
2010-11-26,Interest,-36.32
2010-12-06,Dividend,TM,-0.03
2010-12-06,Dividend,0.30,4.27
2010-12-08,Bought,CALL-C-01/19/13,4.0,0.9,13.04
2010-12-14,Deposit,40.0
2010-12-21,Deposit,40.0
2010-12-27,Interest,-7.0
2010-12-28,Deposit,40.0
2010-12-31,Dividend,1.64,10.92
2011-01-04,Deposit,50.0
2011-01-11,Deposit,50.0
2011-01-19,Deposit,50.0
2011-01-25,Bought,AIGWS,30.0,16.16,9.99
2011-01-25,Deposit,60.0
2011-01-25,Dividend,GE,8.4
2011-01-26,Interest,-37.46
2011-01-31,Bought,CALL-AIG-01/19/13,1.0,5.29,10.75
2011-01-31,Deposit,300.0
2011-02-01,Deposit,60.0
2011-02-08,Deposit,60.0
2011-02-15,Deposit,60.0
2011-02-23,Deposit,60.0
2011-02-28,Interest,-40.65
2011-03-01,Deposit,60.0
2011-03-08,Deposit,60.0
2011-03-15,Deposit,60.0
2011-03-22,Deposit,60.0
2011-03-28,Dividend,BP,8.4
2011-03-28,Interest,-35.62
2011-03-29,Bought,PUT-DYN-09/17/11,10.0,0.3,17.64
2011-03-29,Deposit,60.0
2011-04-05,Deposit,60.0
2011-04-08,Bought,AIGWS,50.0,11.35,9.99
2011-04-12,Deposit,60.0
2011-04-19,Deposit,60.0
2011-04-25,Dividend,GE,8.4
2011-04-26,Deposit,100.0
2011-04-26,Interest,-42.18
2011-05-03,Deposit,100.0
2011-05-04,Bought,BP,15.0,46.12,9.99
2011-05-09,Sold,GRMN,-25.0,35.225,-10.005
2011-05-10,Deposit,100.0
2011-05-17,Deposit,100.0
2011-05-24,Sold,GRMN,-25.0,35.225,-10.005
2011-05-24,Deposit,100.0
2011-05-26,Interest,-45.63
2011-06-01,Bought,40,5.0,1.92,964.18
2011-06-01,Deposit,100.0
2011-06-01,Deposit,750.0
2011-06-07,Bought,INC,1.0,11.0,1099.75
2011-06-07,Deposit,100.0
2011-06-08,Deposit,600.0
2011-06-09,Sold,TSLA,-20.0,30.1,-10.01
2011-06-14,Deposit,100.0
2011-06-16,Bought,TPI,650.0,1.4968,9.99
2011-06-17,Sold,BPO,-78.0,18.82,-10.02
2011-06-17,Bought,CALL-C-01/19/13,1.0,3.4,10.75
2011-06-17,Dividend,C,0.52
2011-06-21,Deposit,100.0
2011-06-24,Bought,AIGWS,50.0,9.57,9.99
